11264,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.2871,14.2871,0.0000,24.4247,21.9161,187.0000,,11264,3.654,,3.628,,7.292,,18.17,
16438,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.2871,14.2871,0.0000,24.1186,21.8784,167.0000,,16438,3.656,,3.642,,7.294,,17.15,
75645,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.2871,14.2871,0.0000,23.7953,21.8904,142.0000,,75645,3.65,,3.644,,7.29,,18.67,
79856,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.2871,14.2871,0.0000,24.2508,21.8763,177.0000,,79856,3.776,,3.779,,7.802,,17.05,
96867,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.2871,14.2871,0.0000,24.5251,22.2983,166.0000,,96867,3.635,,3.609,,7.241,,17.09,
