11264,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.0544,13.8350,6.0000,23.3866,21.0793,86.0000,,11264,0.1698,,0.1816,,0.7051,,10.65,
16438,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.3680,10.8937,95.0000,23.8273,21.1980,98.0000,,16438,0.1694,,0.1657,,0.6327,,11.1,
75645,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.0544,13.8350,6.0000,23.5470,21.6153,72.0000,,75645,0.1809,,0.1846,,0.6135,,10.54,
79856,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.3844,10.8735,96.0000,23.4587,21.7148,65.0000,,79856,0.1754,,0.1745,,0.8598,,10.86,
96867,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.4271,10.8797,97.0000,23.6095,22.2412,51.0000,,96867,0.157,,0.175,,0.7421,,11.0,
