11264,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.0544,13.8350,6.0000,23.4839,21.4985,74.0000,,11264,1.706,,1.408,,3.275,,37.87,
16438,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.0544,13.8350,6.0000,22.3059,19.5961,101.0000,,16438,1.914,,1.303,,3.161,,38.48,
75645,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.0544,13.8350,6.0000,23.4640,22.2566,45.0000,,75645,1.72,,1.121,,2.818,,30.1,
79856,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.0544,13.8350,6.0000,22.7907,19.6517,117.0000,,79856,1.734,,1.322,,2.617,,30.24,
96867,0.6693,0.6693,0.0000,0.7156,0.7156,0.0000,14.0544,13.8350,6.0000,23.6390,21.7073,72.0000,,96867,1.822,,1.425,,3.007,,30.13,
