11264,0.6677,0.6677,0.0000,0.7143,0.7143,0.0000,14.2106,14.2106,0.0000,38.1863,37.4887,52.0000,,11264,19.24,,19.34,,38.98,,148.5,
16438,0.6677,0.6677,0.0000,0.7143,0.7143,0.0000,14.2115,14.2115,0.0000,40.2366,40.0622,13.0000,,16438,19.51,,19.34,,38.65,,147.9,
75645,0.6677,0.6677,0.0000,0.7143,0.7143,0.0000,14.2577,14.2577,0.0000,39.5204,38.6216,67.0000,,75645,19.37,,19.32,,38.93,,146.4,
79856,0.6677,0.6677,0.0000,0.7143,0.7143,0.0000,14.2106,14.2106,0.0000,38.5061,37.3390,87.0000,,79856,19.35,,19.37,,38.98,,147.5,
96867,0.6677,0.6677,0.0000,0.7143,0.7143,0.0000,14.2105,14.2105,0.0000,36.6246,36.0210,45.0000,,96867,19.38,,19.35,,38.5,,146.7,
